nPar,nB,nT,curTask,curDur,rpr,flw,curPreCueDur,curRpt,preTask,preDur,preRpt,prePreCueDur,flwOnLtc,flwOffLtc,flwAfterOff,valid
15,4,14,reproduction,1.1,1.1526279999998224,0.0,,1.1526279999998224,reproduction,1.1,1.046762199999648,,,,False,1
15,4,15,reproduction,0.8,1.0702657000001636,0.0,,1.0702657000001636,reproduction,1.1,1.1526279999998224,,,,False,1
15,4,16,following,0.8,0.0,0.8115240000006452,1.0,0.8115240000006452,reproduction,0.8,1.0702657000001636,,0.4535810999991372,0.4653355000013834,False,1
15,4,17,following,1.3,0.0,1.105547899998783,1.0,1.105547899998783,following,0.8,0.8115240000006452,1.0,0.4418711000002804,0.2418475999988732,False,1
15,4,18,following,0.9,0.0,0.9172925000020768,0.9,0.9172925000020768,following,1.3,1.105547899998783,1.0,0.4654497999983777,0.4771159000012903,False,1
15,4,19,following,0.8,0.0,0.8114865999996255,1.2,0.8114865999996255,following,0.9,0.9172925000020768,0.9,0.4654166999975859,0.477111999997287,False,1
15,4,20,reproduction,1.1,0.9997196000003896,0.0,,0.9997196000003896,following,0.8,0.8114865999996255,1.2,,,False,1
15,4,21,reproduction,1.1,1.070320200000424,0.0,,1.070320200000424,reproduction,1.1,0.9997196000003896,,,,False,1
15,4,22,following,0.8,0.0,0.8114907999988645,1.4,0.8114907999988645,reproduction,1.1,1.070320200000424,,0.4770920000016576,0.4888460000008581,False,1
15,4,23,following,1.0,0.0,0.8938373000019055,1.3,0.8938373000019055,following,0.8,0.8114907999988645,1.4,0.5829820000003383,0.4771048000006703,False,1
15,4,24,following,1.1,0.0,1.0826611000011326,1.2,1.0826611000011326,following,1.0,0.8938373000019055,1.3,0.4888317000008828,0.465904400000436,False,1
15,4,25,following,1.1,0.0,0.9997117999992042,1.1,0.9997117999992042,following,1.1,1.0826611000011326,1.2,0.5711778000011054,0.4653313999990405,False,1
15,4,26,following,1.3,0.0,1.1760998999998264,1.4,1.1760998999998264,following,1.1,0.9997117999992042,1.1,0.5829565999995157,0.453604999999452,False,1
15,4,27,reproduction,1.2,1.0938067999995835,0.0,,1.0938067999995835,following,1.3,1.1760998999998264,1.4,,,False,1
15,4,28,reproduction,1.2,1.1056370999976934,0.0,,1.1056370999976934,reproduction,1.2,1.0938067999995835,,,,False,1
15,4,29,reproduction,0.9,1.011471599998913,0.0,,1.011471599998913,reproduction,1.2,1.1056370999976934,,,,False,1
15,4,30,following,1.4,0.0,1.1642740999996022,0.9,1.1642740999996022,reproduction,0.9,1.011471599998913,,0.4535483000004023,0.2183246999997936,False,1
15,4,31,following,1.4,0.0,1.3525010999983351,0.8,1.3525010999983351,following,1.4,1.1642740999996022,0.9,0.5006542000014451,0.4535718999982054,False,1
15,4,32,reproduction,1.0,1.0703181999997469,0.0,,1.0703181999997469,following,1.4,1.3525010999983351,0.8,,,False,1
15,4,33,reproduction,1.4,1.105559199997515,0.0,,1.105559199997515,reproduction,1.0,1.0703181999997469,,,,False,1
15,4,34,following,1.3,0.0,1.1526260999999067,0.8,1.1526260999999067,reproduction,1.4,1.105559199997515,,0.4653432999989308,0.3124991999979829,False,1
15,4,35,reproduction,1.2,1.199654299998656,0.0,,1.199654299998656,following,1.3,1.1526260999999067,0.8,,,False,1
15,4,36,following,1.0,0.0,0.9996699999974226,0.8,0.9996699999974226,reproduction,1.2,1.199654299998656,,0.4535872000019298,0.4535669999972742,False,1
15,4,37,reproduction,1.0,1.0703065000016068,0.0,,1.0703065000016068,following,1.0,0.9996699999974226,0.8,,,False,1
15,4,38,reproduction,0.8,1.0232075999992958,0.0,,1.0232075999992958,reproduction,1.0,1.0703065000016068,,,,False,1
15,4,39,following,0.9,0.0,0.8938316000021587,0.8,0.8938316000021587,reproduction,0.8,1.0232075999992958,,0.4535681999991356,0.4417916000024706,False,1
15,4,40,following,1.0,0.0,0.964407100000244,1.2,0.964407100000244,following,0.9,0.8938316000021587,0.8,0.4653506000004017,0.4300675999993291,False,1
15,4,41,reproduction,1.4,1.0703400999991572,0.0,,1.0703400999991572,following,1.0,0.964407100000244,1.2,,,False,1
15,4,42,reproduction,1.4,1.187915200000134,0.0,,1.187915200000134,reproduction,1.4,1.0703400999991572,,,,False,1
15,4,43,reproduction,0.9,1.1290789999984554,0.0,,1.1290789999984554,reproduction,1.4,1.187915200000134,,,,False,1
15,4,44,following,1.3,0.0,1.3054723000022932,1.3,1.3054723000022932,reproduction,0.9,1.1290789999984554,,0.4653685999987647,0.4653470000016386,False,1
15,4,45,following,0.8,0.0,0.8467921000010392,1.3,0.8467921000010392,following,1.3,1.3054723000022932,1.3,0.4300626000008196,0.4770954000018537,False,1
15,4,46,reproduction,0.9,1.211426499998197,0.0,,1.211426499998197,following,0.8,0.8467921000010392,1.3,,,False,1
15,4,47,reproduction,1.2,1.0350106000005326,0.0,,1.0350106000005326,reproduction,0.9,1.211426499998197,,,,False,1
15,4,48,following,1.1,0.0,1.0938115999997535,1.4,1.0938115999997535,reproduction,1.2,1.0350106000005326,,0.4536136999999871,0.4418740000005345,False,1
15,4,49,reproduction,1.0,1.105562100001407,0.0,,1.105562100001407,following,1.1,1.0938115999997535,1.4,,,False,1
15,4,50,reproduction,1.3,1.140876900000876,0.0,,1.140876900000876,reproduction,1.0,1.105562100001407,,,,False,1
15,4,51,following,1.1,0.0,1.0231815999977698,1.1,1.0231815999977698,reproduction,1.3,1.140876900000876,,0.4771555000010994,0.39479039999831,False,1
15,4,52,following,1.1,0.0,1.0819943999995305,0.9,1.0819943999995305,following,1.1,1.0231815999977698,1.1,0.4653514000024006,0.4418009000005258,False,1
15,4,53,following,1.0,0.0,1.1995992999982263,1.3,1.1995992999982263,following,1.1,1.0819943999995305,0.9,0.2772077000013087,0.4770905000009224,False,1
15,4,54,following,0.8,0.0,0.9055777000030504,0.9,0.9055777000030504,following,1.0,1.1995992999982263,1.3,0.3477495999982056,0.4535430000000633,False,1
15,4,55,following,1.2,0.0,1.1643487000001187,1.2,1.1643487000001187,following,0.8,0.9055777000030504,0.9,0.4653392000004532,0.4300594000019191,False,1
15,4,56,following,1.1,0.0,1.0351769000008062,1.4,1.0351769000008062,following,1.2,1.1643487000001187,1.2,0.5241391999997904,0.4537654000018665,False,1
15,5,1,following,1.0,0.0,0.9996946999999636,1.3,0.9996946999999636,,,,1.4,0.4770944000015151,0.4771284000021114,False,1
15,5,2,reproduction,1.3,0.999704699999711,0.0,,0.999704699999711,following,1.0,0.9996946999999636,1.3,,,False,1
15,5,3,following,1.1,0.0,1.2113349999999627,1.3,1.2113349999999627,reproduction,1.3,0.999704699999711,,0.1125101000002178,0.2182940999996208,False,1
15,5,4,reproduction,1.0,0.9526703000010456,0.0,,0.9526703000010456,following,1.1,1.2113349999999627,1.3,,,False,1
15,5,5,following,0.8,0.0,0.7762563999967824,1.1,0.7762563999967824,reproduction,1.0,0.9526703000010456,,0.4653521000004548,0.4418435999982466,False,1
15,5,6,following,1.0,0.0,0.9290946000000986,0.8,0.9290946000000986,following,0.8,0.7762563999967824,1.1,0.4653788999971584,0.3947725999973772,False,1
15,5,7,reproduction,1.4,1.0350384000012127,0.0,,1.0350384000012127,following,1.0,0.9290946000000986,0.8,,,False,1
15,5,8,reproduction,1.2,1.0114786000012828,0.0,,1.0114786000012828,reproduction,1.4,1.0350384000012127,,,,False,1
15,5,9,reproduction,1.3,1.0820388000029195,0.0,,1.0820388000029195,reproduction,1.2,1.0114786000012828,,,,False,1
15,5,10,following,1.3,0.0,1.0702547000000775,0.9,1.0702547000000775,reproduction,1.3,1.0820388000029195,,0.4771129000005021,0.2418798000003153,False,1
15,5,11,following,0.9,0.0,0.8468190999992657,1.1,0.8468190999992657,following,1.3,1.0702547000000775,0.9,0.50062049999995,0.441853000001156,False,1
15,5,12,reproduction,1.3,0.7880180000029213,0.0,,0.7880180000029213,following,0.9,0.8468190999992657,1.1,,,False,1
15,5,13,reproduction,1.4,1.164341300001979,0.0,,1.164341300001979,reproduction,1.3,0.7880180000029213,,,,False,1
15,5,14,reproduction,1.2,1.0467721999993955,0.0,,1.0467721999993955,reproduction,1.4,1.164341300001979,,,,False,1
15,5,15,following,1.3,0.0,1.0701900999993086,0.8,1.0701900999993086,reproduction,1.2,1.0467721999993955,,0.4535871000011684,0.2182866000007197,False,1
15,5,16,reproduction,1.1,1.082054700000299,0.0,,1.082054700000299,following,1.3,1.0701900999993086,0.8,,,False,1
15,5,17,following,1.1,0.0,1.0702468000017689,1.4,1.0702468000017689,reproduction,1.1,1.082054700000299,,0.4888742999978421,0.4535538999993878,False,1
15,5,18,following,0.9,0.0,0.8820822000016051,0.9,0.8820822000016051,following,1.1,1.0702468000017689,1.4,0.4888691999994807,0.4653302000014991,False,1
15,5,19,following,1.1,0.0,0.987926999998308,1.3,0.987926999998308,following,0.9,0.8820822000016051,0.9,0.4535882000018136,0.3359621999993396,False,1
15,5,20,following,1.0,0.0,0.9645399999972142,1.4,0.9645399999972142,following,1.1,0.987926999998308,1.3,0.5006071000029624,0.4654637999997066,False,1
15,5,21,reproduction,1.4,1.0232672999991337,0.0,,1.0232672999991337,following,1.0,0.9645399999972142,1.4,,,False,1
15,5,22,following,0.8,0.0,0.7880065999997896,0.9,0.7880065999997896,reproduction,1.4,1.0232672999991337,,0.4770938999977079,0.4653352999998605,False,1
15,5,23,reproduction,1.0,0.6939352999979747,0.0,,0.6939352999979747,following,0.8,0.7880065999997896,0.9,,,False,1
15,5,24,following,0.9,0.0,0.8938305000010587,1.2,0.8938305000010587,reproduction,1.0,0.6939352999979747,,0.4653438999998616,0.4535795000015059,False,1
15,5,25,reproduction,1.2,0.8938517999995383,0.0,,0.8938517999995383,following,0.9,0.8938305000010587,1.2,,,False,1
15,5,26,reproduction,0.8,0.92914159999782,0.0,,0.92914159999782,reproduction,1.2,0.8938517999995383,,,,False,1
15,5,27,following,1.2,0.0,1.0937352000000828,0.9,1.0937352000000828,reproduction,0.8,0.92914159999782,,0.3242190000023401,0.2182991000013135,False,1
15,5,28,following,1.3,0.0,1.1760323000016797,1.0,1.1760323000016797,following,1.2,1.0937352000000828,0.9,0.3477586999983759,0.2182840999998734,False,1
15,5,29,following,1.4,0.0,1.3525599999993574,1.4,1.3525599999993574,following,1.3,1.1760323000016797,1.0,0.5359361999985413,0.4888976999977603,False,1
15,5,30,following,0.9,0.0,0.5527022999995097,1.0,0.5527022999995097,following,1.4,1.3525599999993574,1.4,0.5712032000014733,0.2182763999994495,False,1
15,5,31,following,1.0,0.0,1.0467298999974446,1.2,1.0467298999974446,following,0.9,0.5527022999995097,1.0,0.4300561000022571,0.4770896999984688,False,1
15,5,32,reproduction,0.8,0.9173836000009032,0.0,,0.9173836000009032,following,1.0,1.0467298999974446,1.2,,,False,1
15,5,33,following,0.9,0.0,0.8937907999970776,0.8,0.8937907999970776,reproduction,0.8,0.9173836000009032,,0.4654015000014442,0.4535818999974981,False,1
15,5,34,reproduction,1.0,0.9996693000030064,0.0,,0.9996693000030064,following,0.9,0.8937907999970776,0.8,,,False,1
15,5,35,following,1.0,0.0,0.9879012000019428,1.1,0.9879012000019428,reproduction,1.0,0.9996693000030064,,0.4535968999993929,0.4418225999984133,False,1
15,5,36,following,0.9,0.0,0.9055497000008472,1.3,0.9055497000008472,following,1.0,0.9879012000019428,1.1,0.4536271000001579,0.4535758999995596,False,1
15,5,37,following,1.4,0.0,1.1643011999985902,1.0,1.1643011999985902,following,0.9,0.9055497000008472,1.3,0.4535847000010835,0.2183334000005561,False,1
15,5,38,reproduction,1.2,0.9997017999994569,0.0,,0.9997017999994569,following,1.4,1.1643011999985902,1.0,,,False,1
15,5,39,following,1.3,0.0,1.2113847000000533,1.0,1.2113847000000533,reproduction,1.2,0.9997017999994569,,0.4418120000013732,0.3477346000004035,False,1
15,5,40,reproduction,0.9,0.9056178999999248,0.0,,0.9056178999999248,following,1.3,1.2113847000000533,1.0,,,False,1
15,5,41,reproduction,1.4,1.0703095000026224,0.0,,1.0703095000026224,reproduction,0.9,0.9056178999999248,,,,False,1
15,5,42,reproduction,1.3,0.987968400000682,0.0,,0.987968400000682,reproduction,1.4,1.0703095000026224,,,,False,1
15,5,43,reproduction,0.8,0.9997394000019996,0.0,,0.9997394000019996,reproduction,1.3,0.987968400000682,,,,False,1
15,5,44,following,1.1,0.0,1.0938094000011915,1.2,1.0938094000011915,reproduction,0.8,0.9997394000019996,,0.4771123999998781,0.4653919999986828,False,1
15,5,45,reproduction,1.1,0.9289868999985628,0.0,,0.9289868999985628,following,1.1,1.0938094000011915,1.2,,,False,1
15,5,46,following,1.4,0.0,1.2349179000011643,0.8,1.2349179000011643,reproduction,1.1,0.9289868999985628,,0.4418202999990899,0.2771451999983401,False,1
15,5,47,following,1.0,0.0,1.0231844000009005,1.1,1.0231844000009005,following,1.4,1.2349179000011643,0.8,0.4418545999983325,0.4652549999995972,False,1
15,5,48,reproduction,0.8,1.0938156999982311,0.0,,1.0938156999982311,following,1.0,1.0231844000009005,1.1,,,False,1
15,5,49,following,1.3,0.0,1.317192200000136,1.2,1.317192200000136,reproduction,0.8,1.0938156999982311,,0.4653875000007974,0.4770831999999063,False,1
15,5,50,reproduction,1.1,1.058522899998934,0.0,,1.058522899998934,following,1.3,1.317192200000136,1.2,,,False,1
15,5,51,reproduction,0.9,0.8585550999996485,0.0,,0.8585550999996485,reproduction,1.1,1.058522899998934,,,,False,1
15,5,52,reproduction,1.0,1.1173467000007804,0.0,,1.1173467000007804,reproduction,0.9,0.8585550999996485,,,,False,1
15,5,53,following,1.0,0.0,1.0585103000012168,1.4,1.0585103000012168,reproduction,1.0,1.1173467000007804,,0.418286799999787,0.4770934000011766,False,1
15,5,54,reproduction,0.9,1.1173416999990875,0.0,,1.1173416999990875,following,1.0,1.0585103000012168,1.4,,,False,1
15,5,55,reproduction,1.1,1.0232160999985354,0.0,,1.0232160999985354,reproduction,0.9,1.1173416999990875,,,,False,1
15,5,56,reproduction,0.9,1.023240700000315,0.0,,1.023240700000315,reproduction,1.1,1.0232160999985354,,,,False,1
15,6,1,following,1.1,0.0,1.117300399997475,1.1,1.117300399997475,,,,,0.4653524999998626,0.4771072999978787,False,1
15,6,2,following,1.1,0.0,1.105526800001826,1.2,1.105526800001826,following,1.1,1.117300399997475,1.1,0.4183192999994207,0.418280800000939,False,1
15,6,3,following,1.1,0.0,1.0585390999985975,0.9,1.0585390999985975,following,1.1,1.105526800001826,1.2,0.4300446999991254,0.38304069999911,False,1
15,6,4,reproduction,0.8,1.0467444000023534,0.0,,1.0467444000023534,following,1.1,1.0585390999985975,0.9,,,False,1
15,6,5,following,1.4,0.0,1.1878446000009717,0.8,1.1878446000009717,reproduction,0.8,1.0467444000023534,,0.4300741000015295,0.2183119000010083,False,1
15,6,6,following,0.8,0.0,1.0349671000003582,1.4,1.0349671000003582,following,1.4,1.1878446000009717,0.8,0.218413600000058,0.4536276999974507,False,1
15,6,7,reproduction,1.1,0.9526542000021436,0.0,,0.9526542000021436,following,0.8,1.0349671000003582,1.4,,,False,1
15,6,8,reproduction,0.8,1.058512299998256,0.0,,1.058512299998256,reproduction,1.1,0.9526542000021436,,,,False,1
15,6,9,reproduction,1.3,0.9056501000013668,0.0,,0.9056501000013668,reproduction,0.8,1.058512299998256,,,,False,1
15,6,10,reproduction,1.3,1.0585619999983464,0.0,,1.0585619999983464,reproduction,1.3,0.9056501000013668,,,,False,1
15,6,11,following,1.2,0.0,0.9409283999993932,0.9,0.9409283999993932,reproduction,1.3,1.0585619999983464,,0.4888773999996192,0.2301464999986638,False,1
15,6,12,following,0.9,0.0,0.9644131999993988,1.2,0.9644131999993988,following,1.2,0.9409283999993932,0.9,0.3948004000016953,0.4536030000021855,False,1
15,6,13,reproduction,1.4,1.070280100000673,0.0,,1.070280100000673,following,0.9,0.9644131999993988,1.2,,,False,1
15,6,14,reproduction,1.1,1.1055766999998011,0.0,,1.1055766999998011,reproduction,1.4,1.070280100000673,,,,False,1
15,6,15,reproduction,0.9,1.0349939000006998,0.0,,1.0349939000006998,reproduction,1.1,1.1055766999998011,,,,False,1
15,6,16,reproduction,1.4,1.117312599999423,0.0,,1.117312599999423,reproduction,0.9,1.0349939000006998,,,,False,1
15,6,17,reproduction,1.0,1.1878895000008924,0.0,,1.1878895000008924,reproduction,1.4,1.117312599999423,,,,False,1
15,6,18,reproduction,0.8,1.1173359999993409,0.0,,1.1173359999993409,reproduction,1.0,1.1878895000008924,,,,False,1
15,6,19,reproduction,1.0,1.0584983000007924,0.0,,1.0584983000007924,reproduction,0.8,1.1173359999993409,,,,False,1
15,6,20,following,1.3,0.0,1.093862800000352,1.2,1.093862800000352,reproduction,1.0,1.0584983000007924,,0.4535792000028595,0.2419465000025229,False,1
15,6,21,reproduction,1.1,1.0467662999981258,0.0,,1.0467662999981258,following,1.3,1.093862800000352,1.2,,,False,1
15,6,22,following,1.1,0.0,1.093757700000424,0.9,1.093757700000424,reproduction,1.1,1.0467662999981258,,0.4771048999977938,0.4653287000005366,False,1
15,6,23,reproduction,0.9,1.1173113000004378,0.0,,1.1173113000004378,following,1.1,1.093757700000424,0.9,,,False,1
15,6,24,following,0.8,0.0,0.7526972000014212,1.4,0.7526972000014212,reproduction,0.9,1.1173113000004378,,0.5829486000006727,0.5358893000015814,False,1
15,6,25,reproduction,1.2,0.7527828000020236,0.0,,0.7527828000020236,following,0.8,0.7526972000014212,1.4,,,False,1
15,6,26,following,0.9,0.0,0.9173604999996314,1.0,0.9173604999996314,reproduction,1.2,0.7527828000020236,,0.4418464999985008,0.4535975999974471,False,1
15,6,27,following,1.2,0.0,0.9761753999991925,1.3,0.9761753999991925,following,0.9,0.9173604999996314,1.0,0.4535868999996455,0.2301245999992534,False,1
15,6,28,reproduction,1.2,1.0232474999975238,0.0,,1.0232474999975238,following,1.2,0.9761753999991925,1.3,,,False,1
15,6,29,reproduction,1.3,1.082002700000885,0.0,,1.082002700000885,reproduction,1.2,1.0232474999975238,,,,False,1
15,6,30,reproduction,1.4,1.2466777000008733,0.0,,1.2466777000008733,reproduction,1.3,1.082002700000885,,,,False,1
15,6,31,reproduction,0.8,1.30549080000128,0.0,,1.30549080000128,reproduction,1.4,1.2466777000008733,,,,False,1
15,6,32,following,1.4,0.0,1.2936898000007204,1.4,1.2936898000007204,reproduction,0.8,1.30549080000128,,0.5829890999998315,0.477055799998634,False,1
15,6,33,reproduction,1.4,1.2113867999978538,0.0,,1.2113867999978538,following,1.4,1.2936898000007204,1.4,,,False,1
15,6,34,following,0.9,0.0,0.8350374999972701,1.3,0.8350374999972701,reproduction,1.4,1.2113867999978538,,0.5476672000008693,0.4771014999973704,False,1
15,6,35,reproduction,0.9,1.0467400999987149,0.0,,1.0467400999987149,following,0.9,0.8350374999972701,1.3,,,False,1
15,6,36,reproduction,1.1,1.0819965000009688,0.0,,1.0819965000009688,reproduction,0.9,1.0467400999987149,,,,False,1
15,6,37,following,1.0,0.0,0.929127999999764,1.4,0.929127999999764,reproduction,1.1,1.0819965000009688,,0.5476770999998553,0.477107799998048,False,1
15,6,38,reproduction,1.0,1.0232749999995576,0.0,,1.0232749999995576,following,1.0,0.929127999999764,1.4,,,False,1
15,6,39,following,1.2,0.0,1.1525701999999,1.2,1.1525701999999,reproduction,1.0,1.0232749999995576,,0.3359825000011187,0.2889268999974592,False,1
15,6,40,following,1.4,0.0,1.15251310000167,1.0,1.15251310000167,following,1.2,1.1525701999999,1.2,0.4653554000001167,0.2183090000002994,False,1
15,6,41,following,1.3,0.0,1.1525839999994787,0.9,1.1525839999994787,following,1.4,1.15251310000167,1.0,0.4182800999992468,0.2653877999987162,False,1
15,6,42,following,1.1,0.0,1.0820108999978402,1.3,1.0820108999978402,following,1.3,1.1525839999994787,0.9,0.4770962000006693,0.4535634999997273,False,1
15,6,43,following,1.1,0.0,1.1173080999978993,1.1,1.1173080999978993,following,1.1,1.0820108999978402,1.3,0.288906800000841,0.3006709999976737,False,1
15,6,44,reproduction,1.3,1.2113642999975127,0.0,,1.2113642999975127,following,1.1,1.1173080999978993,1.1,,,False,1
15,6,45,reproduction,1.0,1.2348996000000625,0.0,,1.2348996000000625,reproduction,1.3,1.2113642999975127,,,,False,1
15,6,46,following,1.0,0.0,1.0232360000009066,1.1,1.0232360000009066,reproduction,1.0,1.2348996000000625,,0.4535800999987986,0.4771170999997411,False,1
15,6,47,following,1.2,0.0,1.152572599999985,0.8,1.152572599999985,following,1.0,1.0232360000009066,1.1,0.2889718999981414,0.2418873999999778,False,1
15,6,48,reproduction,1.2,1.09380819999933,0.0,,1.09380819999933,following,1.2,1.152572599999985,0.8,,,False,1
15,6,49,following,1.3,0.0,1.1643444000001182,0.8,1.1643444000001182,reproduction,1.2,1.09380819999933,,0.4536013000001548,0.3124448999992455,False,1
15,6,50,following,0.8,0.0,0.7879917999998725,1.0,0.7879917999998725,following,1.3,1.1643444000001182,0.8,0.5476659999990079,0.5359141999983694,False,1
15,6,51,reproduction,0.9,1.105569499999547,0.0,,1.105569499999547,following,0.8,0.7879917999998725,1.0,,,False,1
15,6,52,reproduction,1.2,0.999689899999794,0.0,,0.999689899999794,reproduction,0.9,1.105569499999547,,,,False,1
15,6,53,following,0.9,0.0,0.9049521000015376,1.1,0.9049521000015376,reproduction,1.2,0.999689899999794,,0.465987699998077,0.4653378000007069,False,1
15,6,54,following,1.1,0.0,1.0467272999994748,1.0,1.0467272999994748,following,0.9,0.9049521000015376,1.1,0.4535983999999007,0.3947866999992402,False,1
15,6,55,following,1.4,0.0,1.3054205000007642,1.3,1.3054205000007642,following,1.1,1.0467272999994748,1.0,0.312457799999247,0.2183025000017369,False,1
15,6,56,following,1.2,0.0,1.0584914999999455,0.8,1.0584914999999455,following,1.4,1.3054205000007642,1.3,0.4535743999990518,0.3124337000012747,False,1
15,7,1,reproduction,0.9,0.9291554000010364,0.0,,0.9291554000010364,,,,0.8,,,False,1
15,7,2,following,0.8,0.0,0.8350281999992148,0.9,0.8350281999992148,reproduction,0.9,0.9291554000010364,,0.4653543999997782,0.5006392999971285,False,1
15,7,3,reproduction,0.8,0.9761886999986018,0.0,,0.9761886999986018,following,0.8,0.8350281999992148,0.9,,,False,1
15,7,4,following,1.3,0.0,1.39956340000208,1.3,1.39956340000208,reproduction,0.8,0.9761886999986018,,0.3241897999982757,0.4182714000021224,False,1
15,7,5,reproduction,1.4,1.093835299998318,0.0,,1.093835299998318,following,1.3,1.39956340000208,1.3,,,False,1
15,7,6,reproduction,1.0,1.0114935999990848,0.0,,1.0114935999990848,reproduction,1.4,1.093835299998318,,,,False,1
15,7,7,reproduction,1.4,1.070240199998807,0.0,,1.070240199998807,reproduction,1.0,1.0114935999990848,,,,False,1
15,7,8,following,1.3,0.0,1.305389599998307,1.0,1.305389599998307,reproduction,1.4,1.070240199998807,,0.2184015999996336,0.2183049999989453,False,1
15,7,9,following,1.1,0.0,1.0702364999997371,1.1,1.0702364999997371,following,1.3,1.305389599998307,1.0,0.500640300001105,0.4653117999991809,False,1
15,7,10,reproduction,1.4,1.1408486000000266,0.0,,1.1408486000000266,following,1.1,1.0702364999997371,1.1,,,False,1
15,7,11,reproduction,0.9,1.2819847999999183,0.0,,1.2819847999999183,reproduction,1.4,1.1408486000000266,,,,False,1
15,7,12,reproduction,1.3,1.2349324999995588,0.0,,1.2349324999995588,reproduction,0.9,1.2819847999999183,,,,False,1
15,7,13,reproduction,1.0,1.0820429999985208,0.0,,1.0820429999985208,reproduction,1.3,1.2349324999995588,,,,False,1
15,7,14,reproduction,1.2,1.1290392000009888,0.0,,1.1290392000009888,reproduction,1.0,1.0820429999985208,,,,False,1
15,7,15,reproduction,1.1,1.164364399999613,0.0,,1.164364399999613,reproduction,1.2,1.1290392000009888,,,,False,1
15,7,16,reproduction,1.0,1.3172629000000595,0.0,,1.3172629000000595,reproduction,1.1,1.164364399999613,,,,False,1
15,7,17,following,1.4,0.0,1.493653900000936,1.2,1.493653900000936,reproduction,1.0,1.3172629000000595,,0.3124546000003465,0.4065247000003,False,1
15,7,18,reproduction,1.2,1.035012000000279,0.0,,1.035012000000279,following,1.4,1.493653900000936,1.2,,,False,1
15,7,19,reproduction,0.9,1.187887000000046,0.0,,1.187887000000046,reproduction,1.2,1.035012000000279,,,,False,1
15,7,20,reproduction,1.1,1.2114451000015831,0.0,,1.2114451000015831,reproduction,0.9,1.187887000000046,,,,False,1
15,7,21,following,1.0,0.0,0.9879249000005076,1.3,0.9879249000005076,reproduction,1.1,1.2114451000015831,,0.4889060999998764,0.4770998000026156,False,1
15,7,22,following,0.8,0.0,1.0584724000000278,1.1,1.0584724000000278,following,1.0,0.9879249000005076,1.3,0.2065998000002582,0.4653376999994907,False,1
15,7,23,reproduction,0.9,0.9526601999968988,0.0,,0.9526601999968988,following,0.8,1.0584724000000278,1.1,,,False,1
15,7,24,following,1.1,0.0,1.129048300001159,0.9,1.129048300001159,reproduction,0.9,0.9526601999968988,,0.2184086999991268,0.2419129000013345,False,1
15,7,25,following,1.4,0.0,1.2702069000006304,0.9,1.2702069000006304,following,1.1,1.129048300001159,0.9,0.3829980000013893,0.2536650000006193,False,1
15,7,26,following,0.9,0.0,1.0820720000010624,0.8,1.0820720000010624,following,1.4,1.2702069000006304,0.9,0.3006782000015664,0.4771417000015208,False,1
15,7,27,reproduction,1.2,1.1055715999973472,0.0,,1.1055715999973472,following,0.9,1.0820720000010624,0.8,,,False,1
15,7,28,following,1.3,0.0,1.2700794000011228,1.0,1.2700794000011228,reproduction,1.2,1.1055715999973472,,0.406639499997691,0.3712334000015107,False,1
15,7,29,following,1.4,0.0,1.2231546999973943,1.1,1.2231546999973943,following,1.3,1.2700794000011228,1.0,0.4065448000005562,0.2301218999968841,False,1
15,7,30,following,1.4,0.0,1.3760265999990224,1.2,1.3760265999990224,following,1.4,1.2231546999973943,1.1,0.4888977000013983,0.4653389999989303,False,1
15,7,31,reproduction,0.8,0.7174361000033969,0.0,,0.7174361000033969,following,1.4,1.3760265999990224,1.2,,,False,1
15,7,32,reproduction,1.3,1.1643689999982598,0.0,,1.1643689999982598,reproduction,0.8,0.7174361000033969,,,,False,1
15,7,33,following,1.3,0.0,1.2466173000029812,1.4,1.2466173000029812,reproduction,1.3,1.1643689999982598,,0.277166400000151,0.218289800003713,False,1
15,7,34,following,0.8,0.0,0.9761964999997872,1.1,0.9761964999997872,following,1.3,1.2466173000029812,1.4,0.2889443999997456,0.4653594000014709,False,1
15,7,35,following,0.9,0.0,0.9173396999976832,0.9,0.9173396999976832,following,0.8,0.9761964999997872,1.1,0.4888909000005514,0.5006026999985624,False,1
15,7,36,reproduction,1.1,1.0467511999995622,0.0,,1.0467511999995622,following,0.9,0.9173396999976832,0.9,,,False,1
15,7,37,following,1.2,0.0,1.1407676999988323,1.0,1.1407676999988323,reproduction,1.1,1.0467511999995622,,0.2771948999984306,0.2183080999970843,False,1
15,7,38,reproduction,0.8,1.1408142000000223,0.0,,1.1408142000000223,following,1.2,1.1407676999988323,1.0,,,False,1
15,7,39,following,1.1,0.0,1.0820222000002104,0.8,1.0820222000002104,reproduction,0.8,1.1408142000000223,,0.4418450999987544,0.4183080999978119,False,1
15,7,40,reproduction,1.3,1.0114858000015374,0.0,,1.0114858000015374,following,1.1,1.0820222000002104,0.8,,,False,1
15,7,41,reproduction,0.8,1.0350005000000235,0.0,,1.0350005000000235,reproduction,1.3,1.0114858000015374,,,,False,1
15,7,42,following,1.4,0.0,1.2701775999994425,1.2,1.2701775999994425,reproduction,0.8,1.0350005000000235,,0.3477338000015879,0.2183446000021649,False,1
15,7,43,reproduction,1.0,1.0702814999967811,0.0,,1.0702814999967811,following,1.4,1.2701775999994425,1.2,,,False,1
